"Tweet Id","Text","Name","Screen Name","UTC","Created At","Favorites","Retweets","Language","Client","Tweet Type","URLs","Hashtags","Mentions","Media Type","Media URLs"
"1389381812946878466","Se despachan 4 carros de Bomberos de Santiago a MARURI y COLÓN, comuna de INDEPENDENCIA. Se recibió reporte de un llamado estructural en un edificio #Independencia #B4 #B9 #Q12 #M8 https://t.co/7zduEGyNNi","Bomberos de Santiago","CentralCBS","2021-05-04T00:50:12.000Z","Tue May 04 00:50:12 +0000 2021","12","6","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4222562,-70.657131 ","5","0","",""
"1389378575690780679","A esta hora, salen 4 carros de Bomberos de Santiago a una emergencia con fuego estructural en las esquinas de LA PAZ y SANTOS DUMONT, en la comuna de RECOLETA #Recoleta #B2 #B22 #QR8 #X3 https://t.co/hf9eF3aiUO","Bomberos de Santiago","CentralCBS","2021-05-04T00:37:20.000Z","Tue May 04 00:37:20 +0000 2021","10","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4205718,-70.6503665 ","5","0","",""
"1389367746576719872","A esta hora, salen 3 carros de Bomberos de Santiago a un llamado estructural en las esquinas de LA PAZ y SANTOS DUMONT, en la comuna de RECOLETA #Recoleta #B2 #B22 #QR8 https://t.co/hf9eF3aiUO","Bomberos de Santiago","CentralCBS","2021-05-03T23:54:18.000Z","Mon May 03 23:54:18 +0000 2021","9","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4205718,-70.6503665 ","4","0","",""
"1389367543412973568","Hemos despachado un carro a una emergencia No Clasificada en las esquinas de NAHMIAS y DIEGO PORTALES, en la comuna de RENCA #Renca #B21 https://t.co/MWqa3eCQJM","Bomberos de Santiago","CentralCBS","2021-05-03T23:53:30.000Z","Mon May 03 23:53:30 +0000 2021","6","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4012267,-70.7087566 ","2","0","",""
"1389362156144050176","Bomberos de Santiago ha despachado 3 carros a un rescate vehicular en las esquinas de AVENIDA SANTA MARÍA y CARLOS WALKER MARTÍNEZ, en la comuna de PROVIDENCIA #Providencia #RX8 #RX7 #B13 https://t.co/pm1forc3Z8","Bomberos de Santiago","CentralCBS","2021-05-03T23:32:05.000Z","Mon May 03 23:32:05 +0000 2021","15","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4343405,-70.6306957 ","4","0","",""
"1389337456584052744","A esta hora, sale un carro de Bomberos de Santiago a un emergencia por fuego en árbol o vegetación en las esquinas de EULOGIO ALTAMIRANO y LOS AROMOS, en la comuna de RENCA #Renca #B21 https://t.co/mmaNJ0MsbF","Bomberos de Santiago","CentralCBS","2021-05-03T21:53:56.000Z","Mon May 03 21:53:56 +0000 2021","4","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4090653,-70.6882282 ","2","0","",""
"1389311761292173317","A esta hora, sale un carro de Bomberos de Santiago a una emergencia por rescate de persona (s) en las esquinas de RAMÓN SOTOMAYOR VALDÉS y AVENIDA TOBALABA, en la comuna de PROVIDENCIA #Providencia #RX15 https://t.co/BpOHTEZs9K","Bomberos de Santiago","CentralCBS","2021-05-03T20:11:50.000Z","Mon May 03 20:11:50 +0000 2021","6","1","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4262472,-70.5924578 ","2","0","",""
"1389305663201886210","Se despachan 2 carros de Bomberos de Santiago a HOLANDA y AVENIDA POCURO, comuna de PROVIDENCIA. Se recibió reporte de un rescate vehicular #Providencia #RX7 #B14 https://t.co/p7Xv341nmp","Bomberos de Santiago","CentralCBS","2021-05-03T19:47:36.000Z","Mon May 03 19:47:36 +0000 2021","3","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4339516,-70.5995413 ","3","0","",""
"1389295139772895234","Se despachan 2 carros de Bomberos de Santiago a AVENIDA MANUEL RODRIGUEZ NORTE y AGUSTINAS, comuna de SANTIAGO. Se recibió reporte de un Rescate en accidente de tránsito #Santiago #RH12 #B4 https://t.co/Ui0iKgS55M","Bomberos de Santiago","CentralCBS","2021-05-03T19:05:47.000Z","Mon May 03 19:05:47 +0000 2021","3","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4414404438748,-70.6596270084595 ","3","0","",""
"1389289931353300995","A esta hora, salen 2 carros de Bomberos de Santiago a una emergencia de Materiales peligrosos en las esquinas de SAN DIEGO y PASAJE IMPRENTAS, en la comuna de SANTIAGO #Santiago #H4 #B5 https://t.co/49YojJ77C0","Bomberos de Santiago","CentralCBS","2021-05-03T18:45:06.000Z","Mon May 03 18:45:06 +0000 2021","6","6","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4485768,-70.6512104 ","3","0","",""
"1389289500413726731","A esta hora, salen 3 carros de Bomberos de Santiago a una emergencia por rescate de persona (s) en las esquinas de PORTOFINO y ALICANTE, en la comuna de LAS CONDES #LasCondes #MX15 #RX8 #RX7 https://t.co/zWgA9DWSfr","Bomberos de Santiago","CentralCBS","2021-05-03T18:43:23.000Z","Mon May 03 18:43:23 +0000 2021","7","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4207745,-70.5825632 ","4","0","",""
"1389279274885132290","Se despachan 2 carros de Bomberos de Santiago a AVENIDA VITACURA y LA LLAVERIA, comuna de VITACURA. Se recibió reporte de un rescate vehicular #Vitacura #RH19 #B18 https://t.co/e2gveQ8cGw","Bomberos de Santiago","CentralCBS","2021-05-03T18:02:45.000Z","Mon May 03 18:02:45 +0000 2021","2","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3812821,-70.5445423 ","3","0","",""
"1389248039597002761","Se despachan 3 carros de Bomberos de Santiago a GENERAL CAROL URZÚA y AVENIDA APOQUINDO, comuna de LAS CONDES. Se recibió reporte de una emergencia por un Accidente Eléctrico #LasCondes #BM20 #RX15 #Q2Ñ https://t.co/rwf7tUKeCz","Bomberos de Santiago","CentralCBS","2021-05-03T15:58:38.000Z","Mon May 03 15:58:38 +0000 2021","7","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.407534,-70.5584059 ","4","0","",""
"1389246657179623428","Se despachan 2 carros de Bomberos de Santiago a CAMINO DE LA FRAGUA y AVENIDA JOSE ALCALDE DELANO, comuna de LO BARNECHEA. Se recibió reporte de un Rescate en accidente de tránsito #LoBarnechea #RH19 #B18 https://t.co/ZX2X0CiLPX","Bomberos de Santiago","CentralCBS","2021-05-03T15:53:08.000Z","Mon May 03 15:53:08 +0000 2021","6","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3545365,-70.528579 ","3","0","",""
"1389230715263492098","Hemos despachado 2 carros a una emergencia por rescate de persona (s) en las esquinas de CARMEN SYLVA y CRISANTEMOS, en la comuna de PROVIDENCIA #Providencia #RX15 #B14 https://t.co/pzaHmKg4cT","Bomberos de Santiago","CentralCBS","2021-05-03T14:49:47.000Z","Mon May 03 14:49:47 +0000 2021","4","1","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4231728,-70.5964438 ","3","0","",""
"1389229883625193472","Bomberos de Santiago ha despachado un carro a un rescate de persona (s) en las esquinas de CARMEN SYLVA y CRISANTEMOS, en la comuna de PROVIDENCIA #Providencia #RX15 https://t.co/pzaHmKg4cT","Bomberos de Santiago","CentralCBS","2021-05-03T14:46:29.000Z","Mon May 03 14:46:29 +0000 2021","2","1","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4231728,-70.5964438 ","2","0","",""
"1389045782834200582","Bomberos de Santiago ha despachado un carro a fuego en árbol o pastizal en las esquinas de AVENIDA PRESIDENTE SALVADOR ALLENDE y VICUÑA MACKENNA, en la comuna de RENCA #Renca #BX21 https://t.co/WbUQ1l1rFG","Bomberos de Santiago","CentralCBS","2021-05-03T02:34:56.000Z","Mon May 03 02:34:56 +0000 2021","7","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4111552,-70.7459716 ","2","0","",""
"1389041628292206593","Bomberos de Santiago ha despachado 2 carros a una Emanación de gas en las esquinas de NUEVA EXPOSICIÓN y RAMON SUBERCASEAUX, en la comuna de ESTACIÓN CENTRAL #EstaciónCentral #H4 #B11 https://t.co/FlI0hueIXd","Bomberos de Santiago","CentralCBS","2021-05-03T02:18:25.000Z","Mon May 03 02:18:25 +0000 2021","9","7","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4710379,-70.6790621 ","3","0","",""
"1389026109191196674","Se despachan 2 carros de Bomberos de Santiago a HUÉRFANOS y ESPERANZA, comuna de SANTIAGO. Se recibió reporte de una emergencia #Santiago #B9 #Q12 https://t.co/Rn73zgDBuf","Bomberos de Santiago","CentralCBS","2021-05-03T01:16:45.000Z","Mon May 03 01:16:45 +0000 2021","7","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4422479,-70.6752127 ","3","0","",""
"1389023561231343617","Estamos respondiendo a una emergencia No Clasificada en las esquinas de HUÉRFANOS y ESPERANZA, en la comuna de SANTIAGO. Concurre un carro de Bomberos de Santiago #Santiago #B9 https://t.co/Rn73zgm0CH","Bomberos de Santiago","CentralCBS","2021-05-03T01:06:38.000Z","Mon May 03 01:06:38 +0000 2021","9","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4422479,-70.6752127 ","2","0","",""
"1389022306534559750","Hemos despachado 4 carros a una emergencia con fuego estructural en un edificio en las esquinas de AVENIDA RICARDO LYON y CAPULLO, en la comuna de PROVIDENCIA #Providencia #B14 #B13 #QR8 #MX13 https://t.co/xNoYEvDxby","Bomberos de Santiago","CentralCBS","2021-05-03T01:01:39.000Z","Mon May 03 01:01:39 +0000 2021","10","7","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4258083,-70.60869 ","5","0","",""
"1388989598500638721","Bomberos de Santiago ha despachado 2 carros a una emergencia por un Accidente Eléctrico en las esquinas de GABRIELA MISTRAL y SANTA TERESA, en la comuna de ESTACIÓN CENTRAL #EstaciónCentral #B16 #Q12 https://t.co/CHMTEVXiQb","Bomberos de Santiago","CentralCBS","2021-05-02T22:51:41.000Z","Sun May 02 22:51:41 +0000 2021","12","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4651006,-70.6914804 ","3","0","",""
"1388951001667969025","Estamos respondiendo a prestar apoyo en un incidente que no es una emergencia en las esquinas de SAN BENITO y EL MONASTERIO, en la comuna de LAS CONDES. Concurre un carro de Bomberos de Santiago #LasCondes #Q15 https://t.co/g6vOBp6uYi","Bomberos de Santiago","CentralCBS","2021-05-02T20:18:18.000Z","Sun May 02 20:18:18 +0000 2021","9","1","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.388005,-70.5041343 ","2","0","",""
"1388913261362487301","Estamos respondiendo a una emergencia por presunta emanación de gas en las esquinas de ALCÁNTARA y VATICANO, en la comuna de LAS CONDES. Concurren 2 carros de Bomberos de Santiago #LasCondes #H4Ñ #B14 https://t.co/ZXYhjoifXa","Bomberos de Santiago","CentralCBS","2021-05-02T17:48:20.000Z","Sun May 02 17:48:20 +0000 2021","6","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4259264,-70.5849724 ","3","0","",""
"1388901283185184768","Estamos respondiendo a una emergencia No Clasificada en las esquinas de ANGAMOS y TURQUESA, en la comuna de SANTIAGO. Concurren 2 carros de Bomberos de Santiago #Santiago #B3 #Q7 https://t.co/JF9bMyjb0p","Bomberos de Santiago","CentralCBS","2021-05-02T17:00:45.000Z","Sun May 02 17:00:45 +0000 2021","17","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4472087,-70.6384867 ","3","0","",""
"1388898233322254343","Hemos despachado 2 carros a un Rescate en accidente de tránsito en las esquinas de AVENIDA 5 DE ABRIL y LUIS INFANTE CERDA, en la comuna de ESTACIÓN CENTRAL #EstaciónCentral #RH16 #BX11 https://t.co/vPjIUqk1zT","Bomberos de Santiago","CentralCBS","2021-05-02T16:48:37.000Z","Sun May 02 16:48:37 +0000 2021","13","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4721462,-70.7200018 ","3","0","",""
"1388894730633818115","Hemos despachado 3 carros a un rescate vehicular en las esquinas de AUTOPISTA COSTANERA NORTE DE PONIENTE A ORIENTE y SALIDA TABANCURA, en la comuna de VITACURA #Vitacura #RX15 #RH19 #B18 https://t.co/ytMImfsagj","Bomberos de Santiago","CentralCBS","2021-05-02T16:34:42.000Z","Sun May 02 16:34:42 +0000 2021","9","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3769584263909,-70.5379824910217 ","4","0","",""
"1388886747514298372","Bomberos de Santiago ha despachado 2 carros a una emergencia de Materiales peligrosos en las esquinas de SANTA ISABEL y SAN DIEGO, en la comuna de SANTIAGO #Santiago #H4 #B5 https://t.co/EquR9KBalj","Bomberos de Santiago","CentralCBS","2021-05-02T16:02:59.000Z","Sun May 02 16:02:59 +0000 2021","9","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4518378,-70.6503424 ","3","0","",""
"1388696820990218241","Hemos despachado 2 carros a un Rescate en accidente de tránsito en las esquinas de SANTA ISABEL y CARMEN, en la comuna de SANTIAGO #Santiago #RX7 #BX10 https://t.co/ZvEcycLBSA","Bomberos de Santiago","CentralCBS","2021-05-02T03:28:17.000Z","Sun May 02 03:28:17 +0000 2021","18","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4498466,-70.6415322 ","3","0","",""
"1388685279330926592","Bomberos de Santiago ha despachado un carro a una emergencia por fuego en un vehículo en las esquinas de JOAQUÍN VICUÑA y PORVENIR, en la comuna de SANTIAGO #Santiago #BX10 https://t.co/kG2HU4AyOF","Bomberos de Santiago","CentralCBS","2021-05-02T02:42:25.000Z","Sun May 02 02:42:25 +0000 2021","10","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4552264,-70.6328281 ","2","0","",""
"1388684487324848131","A esta hora, salen 2 carros de Bomberos de Santiago a un rescate vehicular en las esquinas de AVENIDA MANUEL RODRIGUEZ NORTE y AVENIDA LIBERTADOR BERNARDO O\'HIGGINS, en la comuna de SANTIAGO #Santiago #RX6 #BX11 https://t.co/PEKoniVtiS","Bomberos de Santiago","CentralCBS","2021-05-02T02:39:16.000Z","Sun May 02 02:39:16 +0000 2021","10","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4460146,-70.6607698 ","3","0","",""
"1388669670627086339","A esta hora, salen 2 carros de Bomberos de Santiago a un rescate vehicular en las esquinas de SIERRA BELLA y FRANKLIN, en la comuna de SANTIAGO #Santiago #RX7 #BX10 https://t.co/5vP2SyXWtW","Bomberos de Santiago","CentralCBS","2021-05-02T01:40:24.000Z","Sun May 02 01:40:24 +0000 2021","12","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4722601,-70.6329839 ","3","0","",""
"1388643298936594435","Hemos despachado 3 carros a un llamado estructural en las esquinas de TUCAPEL y SAN VICENTE, en la comuna de SANTIAGO #Santiago #B11 #B16 #Q6 https://t.co/tYSaKCWMF2","Bomberos de Santiago","CentralCBS","2021-05-01T23:55:36.000Z","Sat May 01 23:55:36 +0000 2021","14","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4620365,-70.6760571 ","4","0","",""
"1388632378063605762","A esta hora, salen 3 carros de Bomberos de Santiago a una emergencia por rescate de persona (s) en las esquinas de SAN MARTÍN y SANTO DOMINGO, en la comuna de SANTIAGO #Santiago #M8 #RH12 #B4 https://t.co/uvbAFvuUVm","Bomberos de Santiago","CentralCBS","2021-05-01T23:12:13.000Z","Sat May 01 23:12:13 +0000 2021","11","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4372286,-70.658205 ","4","0","",""
"1388617894003716099","Se despachan 3 carros de Bomberos de Santiago a ENRIQUE SORO y GAMERO, comuna de INDEPENDENCIA. Se recibió reporte de una emergencia por presunta emanación de gas #Independencia #H4 #B22 #RX8 https://t.co/jp0WvyHBqp","Bomberos de Santiago","CentralCBS","2021-05-01T22:14:39.000Z","Sat May 01 22:14:39 +0000 2021","18","10","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4210036,-70.6747087 ","4","0","",""
"1388602523989184512","Bomberos de Santiago ha despachado 2 carros a prestar apoyo fuera de nuestra jurisdicción en las esquinas de VIANA y SALVADOR GUTIÉRREZ, en la comuna de CERRO NAVIA #CerroNavia #B21 #BX21 https://t.co/Usw0vH7n9K","Bomberos de Santiago","CentralCBS","2021-05-01T21:13:35.000Z","Sat May 01 21:13:35 +0000 2021","13","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4170388,-70.7485048 ","3","0","",""
"1388601699498070016","A esta hora, sale un carro de Bomberos de Santiago a emergencia en otra jurisdicción en las esquinas de VIANA y SALVADOR GUTIÉRREZ, en la comuna de CERRO NAVIA #CerroNavia #B21 https://t.co/Usw0vH7n9K","Bomberos de Santiago","CentralCBS","2021-05-01T21:10:18.000Z","Sat May 01 21:10:18 +0000 2021","11","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4170388,-70.7485048 ","2","0","",""
"1388558536691625991","Estamos respondiendo a una Emanación de gas en las esquinas de MARIO KREUTZBERGER y SAN MARTIN, en la comuna de SANTIAGO. Concurren 2 carros de Bomberos de Santiago #Santiago #H4 #B2 https://t.co/CNS6EjEWGl","Bomberos de Santiago","CentralCBS","2021-05-01T18:18:47.000Z","Sat May 01 18:18:47 +0000 2021","11","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4358975,-70.6589958 ","3","0","",""
"1388537408485040131","Bomberos de Santiago ha despachado 2 carros a un rescate de persona (s) en las esquinas de ALDUNATE y VICTORIA, en la comuna de SANTIAGO #Santiago #RX7 #RX6 https://t.co/Sv8iZIIW6g","Bomberos de Santiago","CentralCBS","2021-05-01T16:54:50.000Z","Sat May 01 16:54:50 +0000 2021","13","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4636135,-70.6537054 ","3","0","",""
"1388481643711713283","Estamos respondiendo a una emergencia por rescate de persona (s) en las esquinas de LA CASTELLANA SUR y NEVERIA, en la comuna de LAS CONDES. Concurre un carro de Bomberos de Santiago #LasCondes #RX15 https://t.co/8Osfbkteg4","Bomberos de Santiago","CentralCBS","2021-05-01T13:13:15.000Z","Sat May 01 13:13:15 +0000 2021","11","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4125287,-70.5765269 ","2","0","",""
"1388469838906003459","Se despachan 2 carros de Bomberos de Santiago a AVENIDA JOSE ALCALDE DELANO y LA MAÑANA, comuna de LO BARNECHEA. Se recibió reporte de un Rescate en accidente de tránsito #LoBarnechea #RH19 #B18 https://t.co/q2XwgHvsdh","Bomberos de Santiago","CentralCBS","2021-05-01T12:26:20.000Z","Sat May 01 12:26:20 +0000 2021","10","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.3554145,-70.5362519 ","3","0","",""
"1388461729219289089","Se despachan 2 carros de Bomberos de Santiago a AVENIDA CRISTÓBAL COLÓN y MARCO POLO, comuna de LAS CONDES. Se recibió reporte de una Emanación de gas #LasCondes #H4Ñ #B14 https://t.co/wRBwIq2cil","Bomberos de Santiago","CentralCBS","2021-05-01T11:54:07.000Z","Sat May 01 11:54:07 +0000 2021","10","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4258296,-70.5884693 ","3","0","",""
"1388457442523197440","Se despachan 2 carros de Bomberos de Santiago a LORD COCHRANE y AVENIDA LIBERTADOR BERNARDO O\'HIGGINS, comuna de SANTIAGO. Se recibió reporte de una emergencia por rescate de persona (s) #Santiago #RX6 #B5 https://t.co/mfazAnGCC8","Bomberos de Santiago","CentralCBS","2021-05-01T11:37:05.000Z","Sat May 01 11:37:05 +0000 2021","9","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4452685,-70.6554378 ","3","0","",""
"1388453355387817987","Se despachan 2 carros de Bomberos de Santiago a LORETO y LOS VECINOS, comuna de RECOLETA. Se recibió reporte de una Emanación de gas #Recoleta #H4 #B2 https://t.co/BqY560UhWH","Bomberos de Santiago","CentralCBS","2021-05-01T11:20:50.000Z","Sat May 01 11:20:50 +0000 2021","5","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4295424,-70.6420806 ","3","0","",""
"1388430367238103040","Bomberos de Santiago ha despachado 2 carros a un rescate vehicular en las esquinas de LORD COCHRANE y COQUIMBO, en la comuna de SANTIAGO #Santiago #RX7 #BX10 https://t.co/jYb1isYmJF","Bomberos de Santiago","CentralCBS","2021-05-01T09:49:29.000Z","Sat May 01 09:49:29 +0000 2021","14","4","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4575987,-70.6536426 ","3","0","",""
"1388353736880312320","Bomberos de Santiago ha despachado 2 carros a una emergencia en las esquinas de LOS CONQUISTADORES y AVENIDA EL CERRO, en la comuna de PROVIDENCIA #Providencia #B13 #QR8 https://t.co/F5w5atOGvH","Bomberos de Santiago","CentralCBS","2021-05-01T04:44:59.000Z","Sat May 01 04:44:59 +0000 2021","11","1","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4231186,-70.6223218 ","3","0","",""
"1388321565801132035","A esta hora, sale un carro de Bomberos de Santiago a un emergencia por fuego en árbol o vegetación en las esquinas de UNIÓN y AVENIDA PERÚ, en la comuna de RECOLETA #Recoleta #B2 https://t.co/aMvAAYSqEW","Bomberos de Santiago","CentralCBS","2021-05-01T02:37:09.000Z","Sat May 01 02:37:09 +0000 2021","5","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4174674,-70.6392107 ","2","0","",""
"1388317484328095746","Se despacha un carro de Bomberos de Santiago a MAILEF y AVENIDA LAS REJAS SUR, comuna de ESTACIÓN CENTRAL. Se recibió reporte de un emergencia por fuego en árbol o vegetación #EstaciónCentral #B16 https://t.co/IF0xPAoc63","Bomberos de Santiago","CentralCBS","2021-05-01T02:20:56.000Z","Sat May 01 02:20:56 +0000 2021","6","2","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.475955,-70.7029411 ","2","0","",""
"1388317142194475014","A esta hora, sale un carro de Bomberos de Santiago a prestar apoyo fuera de nuestra jurisdicción en las esquinas de RÍO LAUCA y LOS BAQUEANOS, en la comuna de PEÑALOLÉN #Peñalolén #Q15 https://t.co/D1IEbrPVT7","Bomberos de Santiago","CentralCBS","2021-05-01T02:19:35.000Z","Sat May 01 02:19:35 +0000 2021","8","5","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4741511,-70.5293142 ","2","0","",""
"1388312069582249990","Bomberos de Santiago ha despachado un carro a fuego en árbol o pastizal en las esquinas de SALOMÓN SACK y GAMERO, en la comuna de INDEPENDENCIA #Independencia #BX22 https://t.co/O0ve9Ciggp","Bomberos de Santiago","CentralCBS","2021-05-01T01:59:25.000Z","Sat May 01 01:59:25 +0000 2021","3","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4219951,-70.6652922 ","2","0","",""
"1388301436748980229","Bomberos de Santiago ha despachado 2 carros a rebrote de incendio en las esquinas de AVENIDA LIBERTADOR BERNARDO O\'HIGGINS y BASCUÑÁN GUERRERO, en la comuna de SANTIAGO #Santiago #B11 #Q6 https://t.co/JVn8KG0BYR","Bomberos de Santiago","CentralCBS","2021-05-01T01:17:10.000Z","Sat May 01 01:17:10 +0000 2021","5","1","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4501269,-70.6755558 ","3","0","",""
"1388300156207046659","Estamos respondiendo a un Rescate en accidente de tránsito en las esquinas de CARDENAL JOSÉ MARÍA CARO y AVENIDA RECOLETA, en la comuna de SANTIAGO. Concurren 2 carros de Bomberos de Santiago #Santiago #RX8 #B2 https://t.co/8XkowzlRxg","Bomberos de Santiago","CentralCBS","2021-05-01T01:12:05.000Z","Sat May 01 01:12:05 +0000 2021","7","3","es","<a href=""https://vipertwitter.exefire.cl"" rel=""nofollow"">EMNSpro</a>","Tweet","https://maps.google.com/?q=-33.4332718,-70.6487336 ","3","0","",""
